candidate_id,scope,organism,backend,auroc,average_precision,n_pos,n_neg,sc_auroc,sc_average_precision,delta_auroc_vs_sc,delta_average_precision_vs_sc
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,cell,ecoli,af2,0.36511062203173866,0.4336876224596673,97,89,0.8118846287501448,0.8107951828946801,-0.4467740067184061,-0.3771075604350128
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,cell,ecoli,af3,0.6919802867383512,0.6335538949125897,96,93,0.6109991039426523,0.5905257792017032,0.08098118279569888,0.043028115710886494
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,cell,human,af2,0.46300222606204955,0.5060219387063987,1140,1127,0.7354083967683183,0.7349759921353464,-0.2724061707062687,-0.2289540534289477
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,cell,human,af3,0.6076440460947503,0.6514928830010014,1100,852,0.619751387110542,0.6499858786103933,-0.012107341015791695,0.0015070043906081354
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,cell,yeast,af2,0.4581520573546984,0.5145143813488474,514,508,0.7882747633199546,0.8016604355663515,-0.3301227059652562,-0.28714605421750405
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,cell,yeast,af3,0.6377392603073537,0.6202366367745266,514,495,0.6513461462877805,0.6166022852786833,-0.013606885980426808,0.0036343514958432355
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,global,,,0.5206037220844041,0.5450087453063798,3823,3522,0.6810568389450089,0.6637043072186571,-0.16045311686060482,-0.11869556191227737
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,af2,,af2,0.452457305972998,0.49978974058512426,1931,1902,0.7575827129555359,0.7652382745414433,-0.30512540698253793,-0.26544853395631907
atom_gaussian__g32__o2__s1.5__mgapnonuniform__f12,af3,,af3,0.6244417691123118,0.636615730366547,1892,1620,0.6275177485448803,0.6286956311092338,-0.003075979432568543,0.007920099257313185
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,arabidopsis,af2,0.4932896379525593,0.4933195352896839,180,178,0.7943196004993758,0.8372158177785815,-0.30102996254681647,-0.34389628248889753
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,arabidopsis,af3,0.6593406593406593,0.6329322798265095,182,180,0.6186202686202686,0.6035552305045854,0.04072039072039069,0.029377049321924087
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,ecoli,af2,0.4600949843623306,0.46584246941641966,97,89,0.8118846287501448,0.8107951828946801,-0.3517896443878142,-0.34495271347826045
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,ecoli,af3,0.7119175627240143,0.6795202987166591,96,93,0.6109991039426523,0.5905257792017032,0.10091845878136196,0.08899451951495585
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,human,af2,0.49838727252914894,0.5103333227226302,1140,1127,0.7354083967683183,0.7349759921353464,-0.23702112423916932,-0.22464266941271616
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,human,af3,0.6535392658984208,0.6819722938277802,1100,852,0.619751387110542,0.6499858786103933,0.03378787878787881,0.03198641521738699
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,yeast,af2,0.5324688256380404,0.5448368886328547,514,508,0.7882747633199546,0.8016604355663515,-0.2558059376819142,-0.25682354693349674
atom_gaussian__g32__o4__s1.5__mgapband__f12,cell,yeast,af3,0.6719254804857918,0.6625497229782548,514,495,0.6513461462877805,0.6166022852786833,0.02057933419801128,0.045947437699571436
atom_gaussian__g32__o4__s1.5__mgapband__f12,global,,,0.5701443473355254,0.5655192054856365,3823,3522,0.6810568389450089,0.6637043072186571,-0.11091249160948347,-0.09818510173302064
atom_gaussian__g32__o4__s1.5__mgapband__f12,af2,,af2,0.5036226142614196,0.5113812394178016,1931,1902,0.7575827129555359,0.7652382745414433,-0.2539600986941163,-0.25385703512364177
atom_gaussian__g32__o4__s1.5__mgapband__f12,af3,,af3,0.6635652389528358,0.6697580382216822,1892,1620,0.6275177485448803,0.6286956311092338,0.03604749040795552,0.04106240711244846
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,arabidopsis,af2,0.4654494382022472,0.4823163635110589,180,178,0.7943196004993758,0.8372158177785815,-0.32887016229712857,-0.35489945426752256
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,arabidopsis,af3,0.6581807081807082,0.6316299763651638,182,180,0.6186202686202686,0.6035552305045854,0.03956043956043953,0.028074745860578454
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,ecoli,af2,0.42302791613575813,0.4486060385956019,97,89,0.8118846287501448,0.8107951828946801,-0.38885671261438665,-0.3621891442990782
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,ecoli,af3,0.714605734767025,0.6717080334835724,96,93,0.6109991039426523,0.5905257792017032,0.10360663082437271,0.0811822542818692
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,human,af2,0.4834773268575165,0.5091316970026503,1140,1127,0.7354083967683183,0.7349759921353464,-0.2519310699108018,-0.2258442951326961
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,human,af3,0.6459261630388391,0.6753207337485846,1100,852,0.619751387110542,0.6499858786103933,0.02617477592829709,0.025334855138191337
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,yeast,af2,0.5073684855540918,0.5395383207417406,514,508,0.7882747633199546,0.8016604355663515,-0.28090627776586286,-0.2621221148246109
atom_gaussian__g32__o6__s1.5__mgapband__f12,cell,yeast,af3,0.6669575128719097,0.6557721378641209,514,495,0.6513461462877805,0.6166022852786833,0.015611366584129205,0.03916985258543759
atom_gaussian__g32__o6__s1.5__mgapband__f12,global,,,0.5559086541410866,0.5604747426547658,3823,3522,0.6810568389450089,0.6637043072186571,-0.1251481848039223,-0.10322956456389132
atom_gaussian__g32__o6__s1.5__mgapband__f12,af2,,af2,0.4839513151138026,0.5075789712546754,1931,1902,0.7575827129555359,0.7652382745414433,-0.2736313978417333,-0.2576593032867679
atom_gaussian__g32__o6__s1.5__mgapband__f12,af3,,af3,0.6577666196852243,0.6635861690906127,1892,1620,0.6275177485448803,0.6286956311092338,0.030248871140344025,0.03489053798137898
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,arabidopsis,af2,0.44809612983770286,0.4754503584220689,180,178,0.7943196004993758,0.8372158177785815,-0.3462234706616729,-0.36176545935651255
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,arabidopsis,af3,0.6550671550671551,0.6250627353517417,182,180,0.6186202686202686,0.6035552305045854,0.03644688644688643,0.021507504847156356
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,ecoli,af2,0.401830186493687,0.4387297782107152,97,89,0.8118846287501448,0.8107951828946801,-0.41005444225645776,-0.37206540468396493
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,ecoli,af3,0.722894265232975,0.6660489527695421,96,93,0.6109991039426523,0.5905257792017032,0.11189516129032262,0.07552317356783889
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,human,af2,0.4755281059792338,0.5095555484769212,1140,1127,0.7354083967683183,0.7349759921353464,-0.2598802907890845,-0.22542044365842517
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,human,af3,0.6380495091762698,0.6691832915128928,1100,852,0.619751387110542,0.6499858786103933,0.018298122065727784,0.019197412902499544
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,yeast,af2,0.488533656055639,0.5338906907445461,514,508,0.7882747633199546,0.8016604355663515,-0.29974110726431563,-0.2677697448218054
atom_gaussian__g32__o8__s1.5__mgapband__f12,cell,yeast,af3,0.6636127815116142,0.6493651214507776,514,495,0.6513461462877805,0.6166022852786833,0.012266635223833644,0.0327628361720943
atom_gaussian__g32__o8__s1.5__mgapband__f12,global,,,0.5453310702147541,0.5564788434651731,3823,3522,0.6810568389450089,0.6637043072186571,-0.13572576873025477,-0.10722546375348407
atom_gaussian__g32__o8__s1.5__mgapband__f12,af2,,af2,0.47149502200251475,0.5065140737033023,1931,1902,0.7575827129555359,0.7652382745414433,-0.28608769095302117,-0.25872420083814107
atom_gaussian__g32__o8__s1.5__mgapband__f12,af3,,af3,0.6525219899250907,0.6576020708222797,1892,1620,0.6275177485448803,0.6286956311092338,0.0250042413802104,0.02890643971304596
